delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Colin D.,$31,685,"Downpatrick, United Kingdom            ",448,13 Feb 2014,5,432,,"<p>Have found exactly what I've been looking for in Jon. Provides a list of 'to do' items which Jon can give clear and simple directions on how to resolve, or alternatively happy to undertake such tasks himself at a 'more than reasonable' rate, letting me get on with operating the business and avoid loosing man hours to tasks that Jon can resolve more efficiently and to a higher standard. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Julia H.,$31,685,"Toronto, Canada            ",448,13 Feb 2014,5,432,,"<p>Jon is an excellent choice,very professional,responsible and thorough. I will definitely deal with Jon again.Highly recommend him.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",R R.,$31,685,"Worcester, United Kingdom            ",448,10 Feb 2014,5,432,,"<p>""Tell the world how well Jon F. did!""<br>
<br>
STUNNING AND INSIGHTFUL REPORT. <br>
<br>
Thanks Jon</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Anish C.,$31,685,"Essex, United Kingdom            ",448,10 Feb 2014,5,432,,"<p>Superfast and very helpful!<br>
Thank you so much!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Robert Y.,$31,685,"Wandsworth, United Kingdom            ",448,07 Feb 2014,5,432,,<p>Great job well done and in record time.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Colin M.,$31,685,"Dartford, United Kingdom            ",448,06 Feb 2014,5,432,,<p>Great job Jon</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Charn V.,$31,685,"Staines, United Kingdom            ",448,06 Feb 2014,4,432,,<p>great and higlly reccomended</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Colin D.,$31,685,"Downpatrick, United Kingdom            ",448,04 Feb 2014,5,432,,"<p>Excellent report by Jon. Extremely detailed, with simple step by step plan to improve SEO of website. I am already using Jon again to continue with my SEO campaign.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Lee C.,$31,685,"London, United Kingdom            ",448,30 Jan 2014,5,432,,"<p>Done exactly as promised delivered the result in 24 hours. Exactly as he stated. Fantastic service.<br>
Knightsbridge flowers</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Massimo Z.,$31,685,"Toronto, Canada            ",448,30 Jan 2014,5,432,,<p>Super Star as always!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Lottery A.,$31,685,"City of London, United Kingdom            ",448,30 Jan 2014,5,432,,<p>Great job!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Julian S.,$31,685,"Haslemere, United Kingdom            ",448,30 Jan 2014,5,432,,<p>Fantastic and good value.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Kavit K S.,$31,685,"Leicester, United Kingdom            ",448,30 Jan 2014,4,432,,"<p>great work. A lot of info and some slightly large documents, where pages had no relevant to the this specific company. But I suppose more info is better then less!!! very quick delivery of work too! thanks again </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Raphael M.,$31,685,"City of London, United Kingdom            ",448,29 Jan 2014,1,432,,"<p>worthless, he sent a whole load of forms which were impossible to read..</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Neil O.,$31,685,"York, United Kingdom            ",448,28 Jan 2014,5,432,,"<p>Great work, very impressed</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Peter P.,$31,685,"Glasgow, United Kingdom            ",448,27 Jan 2014,5,432,,"<p>Great work, lots of detail and delivered very quickly.<br>
<br>
Will be happy to work with Jon again</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Joseph J.,$31,685,"Hounslow, United Kingdom            ",448,26 Jan 2014,5,432,,"<p>Excellent work, prompt delivery and great value. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Tim S.,$31,685,"York, United Kingdom            ",448,26 Jan 2014,5,432,,"<p>I am very pleased with the information provided, which is more detailed than expected. Thanks.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Drazen D.,$31,685,"Mississauga, Canada            ",448,23 Jan 2014,5,432,,"<p>Thanks Jon, I haven't had a chance to look at your report in full but from what I saw it looks like there is quite a bit of useful details and research done. Thanks for the prompt delivery.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Barry H.,$31,685,"Leatherhead, United Kingdom            ",448,23 Jan 2014,5,432,,<p>first class as before</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Angela S.,$31,685,"Southampton, United Kingdom            ",448,23 Jan 2014,5,432,,<p>Very fast service and a thorough report. I have a lot of information to get through! :-)</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Craig R.,$31,685,"Kidderminster, United Kingdom            ",448,22 Jan 2014,5,432,,<p>Jon did a fantastic job researching SEO as requested for me. The turnaround was perfect! Could not have asked for anymore!!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sharon M.,$31,685,"Hull, United Kingdom            ",448,22 Jan 2014,5,432,,<p>Great work - speedy and plentiful Jon's also provided some useful resources for me to use. Thanks!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Philip L.,$31,685,"London, United Kingdom            ",448,22 Jan 2014,5,432,,"<p>Speedy service, full report as promised. Helpful and offers a free follow up service! All for a great price. Would recommend! </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rajul C.,$31,685,"London, United Kingdom            ",448,20 Jan 2014,5,432,,<p>This hourly is unbelievably good value for the breadth of data and analysis delivered</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Kimberley-Jane L.,$31,685,"City of London, United Kingdom            ",448,20 Jan 2014,5,432,,"<p>Fab service, great report</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Andrew B.,$31,685,"Ipswich, United Kingdom            ",448,20 Jan 2014,5,432,,<p>Great working with Jon.He has provided a really helpful report including practical steps to help us improve our online performance. ClicktoClarify.com</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Vivish G.,$31,685,"Cambridgeshire, United Kingdom            ",448,19 Jan 2014,5,432,,<p>Excellent work!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mark D.,$31,685,"Keighley, United Kingdom            ",448,17 Jan 2014,5,432,,<p>Very pleased with Jon's work again. The site is a vast improvement and he was very helpful throughout! I will be working with Jon on future projects.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Tim J.,$31,685,"Tewkesbury, United Kingdom            ",448,17 Jan 2014,5,432,,"<p>Incredibly detailed result, delivered even faster than indicated, and Jon's communication has been excellent so I fully intend to use his services again.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sam H.,$31,685,"Stroud, United Kingdom            ",448,16 Jan 2014,5,432,,"<p>Thanks Jon, for speedy response - I will get back if unsure of anything.<br>
<br>
Sam</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Vegard O.,$31,685,"Bergen, Norway            ",448,14 Jan 2014,5,432,,<p>Great.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Massimo Z.,$31,685,"Toronto, Canada            ",448,10 Jan 2014,5,432,,<p>Jon is a Superstar! Will use again and again!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Michael C.,$31,685,"Birmingham, United Kingdom            ",448,10 Jan 2014,5,432,,"<p>Swiftly delivered, thoroughly executed, recommended</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Massimo Z.,$31,685,"Toronto, Canada            ",448,09 Jan 2014,5,432,,<p>Fast as promised and great information! Am using again right now</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Lefteris E.,$31,685,"Athens, Greece            ",448,08 Jan 2014,4,432,,"<p>Excellent and constant communication.<br>
Deliver a great amount of info, <br>
prior to the Deadline!<br>
<br>
I will do business again for sure </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Warren W.,$31,685,"Manchester, United Kingdom            ",448,07 Jan 2014,5,432,,<p>Jon was very quick and the service was as described. Thanks Jon</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Josseph M.,$31,685,"Nottingham, United Kingdom            ",448,07 Jan 2014,5,432,,<p>Excellent really detailed report.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",James S.,$31,685,"Marlow, United Kingdom            ",448,07 Jan 2014,4,432,,"<p>Quick turnaround, and delivered different doc formats very quickly when requested. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mark D.,$31,685,"Keighley, United Kingdom            ",448,06 Jan 2014,5,432,,"<p>As previously, quick and efficent delivery of the work providing exactly what he said and more. Very pleased.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mh N.,$31,685,"San Jose, United States            ",448,05 Jan 2014,5,432,,<p>Great job..</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rick S.,$31,685,"Cheltenham, United Kingdom            ",448,05 Jan 2014,5,432,,<p>Only word I can think of - Extraordinary. Very good value for money. Will certainly use Jon again. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",CHIDI U.,$31,685,"Wandsworth, United Kingdom            ",448,27 Dec 2013,5,432,,<p>Very detailed report on three of our sites. This is the second time I am using Jon and thanks for the prompt service. Well done.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Ella-O S.,$31,685,"London, United Kingdom            ",448,20 Dec 2013,5,432,,<p>Excellent job! Thanks so much!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mark D.,$31,685,"Keighley, United Kingdom            ",448,19 Dec 2013,5,432,,<p>Very detailed reports giving a clear view on where to improve my site to get better rankings.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jacob H.,$31,685,"Huntington Beach, United States            ",448,18 Dec 2013,5,432,,<p>Great work Jon. Did some competitive analysis and he really over delivered. Thank you</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Magda O.,$31,685,"London, United Kingdom            ",448,17 Dec 2013,5,432,,"<p>Professional service, good communication would recommend to others or use again. Thank you!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Absolute D.,$31,685,"Leeds, United Kingdom            ",448,15 Dec 2013,5,432,,<p>Great work very thorough!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Ekin E.,$31,685,"London, United Kingdom            ",448,13 Dec 2013,5,432,,"<p>Fantastic job, fantastic detailed report. Will work again soon ;)</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Matt E.,$31,685,"Birmingham, United Kingdom            ",448,13 Dec 2013,5,432,,<p>Very good report as usual</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mo M.,$31,685,"Milton Keynes, United Kingdom            ",448,12 Dec 2013,4,432,,<p>Very detailed report. Impressive...x</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sanjeev N.,$31,685,"New Delhi, India            ",448,09 Dec 2013,5,432,,<p>Excellent work. Very fast turn around.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Ace L.,$31,685,"Jakarta, Indonesia            ",448,08 Dec 2013,5,432,,"<p>Jon implemented the work within 24 hours, as he said he would. I was provided with a multitude of reports, within which contained many suggested improvements, as well thorough analysis. Great work, Ace.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Stuart M.,$31,685,"Aylesbury, United Kingdom            ",448,03 Dec 2013,5,432,,<p>Great work as usual.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Stuart M.,$31,685,"Aylesbury, United Kingdom            ",448,02 Dec 2013,5,432,,<p>Prompt and detailed report. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Dan K.,$31,685,"Brighton, United Kingdom            ",448,30 Nov 2013,5,432,,"<p>Jon's work is first class, will be using him again.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rajul C.,$31,685,"London, United Kingdom            ",448,29 Nov 2013,5,432,,<p>Did a very solid job once again providing a wealth of data and even customised report according to my brief.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alex B.,$31,685,"Poulton le Fylde, United Kingdom            ",448,27 Nov 2013,5,432,,<p>Excellent fast service and detailed reports</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",John C.,$31,685,"Denver, United States            ",448,26 Nov 2013,5,432,,<p>Great Work</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",S B.,$31,685,"City of London, United Kingdom            ",448,24 Nov 2013,5,432,,<p>Comprehensive reports and left lots to think about and make improvements. Many thanks. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Anthony C.,$31,685,"Ripon, United Kingdom            ",448,23 Nov 2013,5,432,,<p>John put together a great report which we will now begin to implement</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",John C.,$31,685,"Denver, United States            ",448,22 Nov 2013,5,432,,<p>Great Job</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Craig D.,$31,685,"Harrogate, United Kingdom            ",448,20 Nov 2013,5,432,,<p>Delivered on time with much useful detail.  Excellent value for money.  Thank you!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Steve D.,$31,685,"Yorkshire, United Kingdom            ",448,13 Nov 2013,5,432,,"<p>Jon provided a very detailed report within the timescale stated which will certainly help with my SEO. <br>
Thank you <br>
Steve</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jonathan M.,$31,685,"Wandsworth, United Kingdom            ",448,11 Nov 2013,5,432,,<p>Very detailed and worthwhile reports that will enable me to improve the performance of my website through SEO.  I will definitely use Jon again for my other sites.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David P.,$31,685,"Nantwich, United Kingdom            ",448,10 Nov 2013,5,432,,<p>Excellent work carried out quickly and thoroughly. Will definitely use again and would recommend to anyone wanting an in-depth look at their website.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Graham D.,$31,685,"Barry, United Kingdom            ",448,10 Nov 2013,5,432,,"<p>Thanks Jon<br>
A very thorough report, backed with clear evidence and a list of tasks that need to be carried out to improve the websites Search Engine Ranking. Excellent service.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Hayley P.,$31,685,"Brighton, United Kingdom            ",448,09 Nov 2013,5,432,,<p>Brilliant report and quickly delivered. Very thorough and lots to be getting on with. Thanks.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Diane J.,$31,685,"City of London, United Kingdom            ",448,07 Nov 2013,5,432,,<p>A truly excellent piece of work!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Giles T.,$31,685,"Brighton, United Kingdom            ",448,06 Nov 2013,5,432,,"<p>Extremely detailed report, professionally recorded and delivered in an easy to read format. I highly recommend this service - great value for money.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Kristian S.,$31,685,"Leatherhead, United Kingdom            ",448,05 Nov 2013,5,432,,<p>Fantastic report. Will use again if the need arises.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Zerafina I.,$31,685,"London, United Kingdom            ",448,02 Nov 2013,5,432,,"<p>Superb, quick and concise reports. Thank you.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Paul T.,$31,685,"Cleveleys, United Kingdom            ",448,01 Nov 2013,5,432,,"<p>Prompt service, excellent recommendations - cannot fault</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Dennis H.,$31,685,"New York City, United States            ",448,30 Oct 2013,5,432,,<p>The amount of information provide was immense!...Now I have to fix it all!!...Thank you Jon!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Bryan R.,$31,685,"New York City, United States            ",448,30 Oct 2013,5,432,,<p>Great job! And quick!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Matt E.,$31,685,"Birmingham, United Kingdom            ",448,30 Oct 2013,5,432,,<p>Very detailed report - will be happy to use again</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",C B.,$31,685,"City of London, United Kingdom            ",448,29 Oct 2013,5,432,,"<p>Great work, now to actioning these recommendations.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jean-Marc P.,$31,685,"Le Lamentin, Martinique            ",448,29 Oct 2013,5,432,,<p>Very valuable informations. Will definitely help me improve my SEO.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Nick W.,$31,685,"Exeter, United Kingdom            ",448,29 Oct 2013,4,432,,<p>Excellent work providing the data as required.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Megan P.,$31,685,"London, United Kingdom            ",448,28 Oct 2013,5,432,,<p>So helpful and very quick return - would definitely use Jon again. Thanks!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Shane M.,$31,685,"Reading, United Kingdom            ",448,24 Oct 2013,5,432,,<p>amazing prompt service.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alistair B.,$31,685,"London, United Kingdom            ",448,23 Oct 2013,5,432,,<p>excellent</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Melanie R.,$31,685,"Vancouver, Canada            ",448,23 Oct 2013,5,432,,<p>Fast service! Very detailed reports! </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alex W.,$31,685,"Grimsby, United Kingdom            ",448,22 Oct 2013,4,432,,<p>A great start to help us in the right direction. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Darlene M.,$31,685,"Albuquerque, United States            ",448,18 Oct 2013,5,432,,<p>Thanks!  Fast and easy to deal with!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Marcus H.,$31,685,"Solihull, United Kingdom            ",448,09 Oct 2013,5,432,,"<p>Great reports from Jon, would definately use again and cant wait to implement some changes</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Drew S.,$31,685,"Sussex, United Kingdom            ",448,08 Oct 2013,5,432,,<p>Quick turnaround. Does What it says on the tin. Excellent!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Arron M.,$31,685,"Blackpool, United Kingdom            ",448,07 Oct 2013,5,432,,"<p>Brilliant Work, Recommended </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alex M.,$31,685,"Manchester, United Kingdom            ",448,07 Oct 2013,5,432,,<p>Thanks Jon. Very interesting reading and thank you for the invaluable pointers. Already started work on them. Regards Alex</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",John S.,$31,685,"San Francisco, United States            ",448,03 Oct 2013,5,432,,<p>Excellent and informative - tons of material to read and understand</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Pilar N.,$31,685,"London, United Kingdom            ",448,02 Oct 2013,5,432,,"<p>Great work, putting findings into action straight away. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Robert G.,$31,685,"London, United Kingdom            ",448,27 Sep 2013,5,432,,"<p>Great job with practical suggestions.<br>
Robert </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Carrie H.,$31,685,"Great Yarmouth, United Kingdom            ",448,26 Sep 2013,4,432,,<p>Quick and useful information </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Lynne S.,$31,685,"Brentwood, United Kingdom            ",448,26 Sep 2013,5,432,,<p>Outstanding work and delivered so professionally.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Boz A.,$31,685,"City of London, United Kingdom            ",448,26 Sep 2013,5,432,,<p>Great service! Great Work. Great. take a look at his reviews. Its all great.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Maz P.,$31,685,"Borehamwood, United Kingdom            ",448,23 Sep 2013,5,432,,"<p>Very speedy but detailed service, we will be re-using his services again soon.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Andrew W.,$31,685,"Buxton, United Kingdom            ",448,19 Sep 2013,5,432,,"<p>Wow, an incredibly thorough report with brilliant, practical suggestions to improve our PR</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Scott R.,$31,685,"Willerby, United Kingdom            ",448,19 Sep 2013,5,432,,<p>1st Class</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rollo W.,$31,685,"Auckland, New Zealand            ",448,17 Sep 2013,5,432,,<p>Speedy and helpful</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Nicholas P.,$31,685,"Basildon, United Kingdom            ",448,17 Sep 2013,5,432,,"<p>Very detailed report. Helpful, covering a range of SEO issues.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",James M.,$31,685,"Newark on Trent, United Kingdom            ",448,15 Sep 2013,5,432,,<p>Will most certainly use his services again.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jonathan M.,$31,685,"Saint Helier, Jersey            ",448,14 Sep 2013,5,432,,<p>That's the stuff! Good work.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",H S.,$31,685,"Brampton, Canada            ",448,13 Sep 2013,5,432,,<p>Prompt and accurate response.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Niresn N.,$31,685,"Cape Town, South Africa            ",448,11 Sep 2013,4,432,,<p>Detailed feedback</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",C D.,$31,685,"North Bergen, United States            ",448,10 Sep 2013,5,432,,<p>Excellent job! The amount of information was overwhelming! Great job Jon!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",D. M.,$31,685,"London, United Kingdom            ",448,10 Sep 2013,5,432,,<p>Really useful documents!!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Tristan T.,$31,685,"Wandsworth, United Kingdom            ",448,04 Sep 2013,5,432,,"<p>What amazing info I have got, thanks!!!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Online Strategist S.,$31,685,"Harrow, United Kingdom            ",448,03 Sep 2013,5,432,,"<p>Prompt response, look forward to work with, thanx</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Shekor D.,$31,685,"London, United Kingdom            ",448,02 Sep 2013,5,432,,"<p>great info, thank you</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sam C.,$31,685,"City of London, United Kingdom            ",448,01 Sep 2013,5,432,,"<p>Great product, very quick service A+++++</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rajul C.,$31,685,"London, United Kingdom            ",448,30 Aug 2013,5,432,,<p>Provides a huge amount of useful analysis for the price</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",James P.,$31,685,"London, United Kingdom            ",448,20 Aug 2013,4,432,,<p>Very detailed report.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Diane F.,$31,685,"Philadelphia, United States            ",448,18 Aug 2013,5,432,,<p>Thank you! I did not know what to expect. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Leo B.,$31,685,"City of London, United Kingdom            ",448,16 Aug 2013,4,432,,<p>does what is says on the tin. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Martin L.,$31,685,"City of London, United Kingdom            ",448,14 Aug 2013,5,432,,"<p>Great work, quick and very intuitive. Will definitely work with Jon again. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Yuriy F.,$31,685,"Mykolayiv, Ukraine            ",448,13 Aug 2013,5,432,,<p>Excellent work. Very impressive analysis and report.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Claire B.,$31,685,"Wandsworth, United Kingdom            ",448,12 Aug 2013,5,432,,"<p>great, quick and efficient x</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Holly W.,$31,685,"Southfield, United States            ",448,10 Aug 2013,5,432,,"<p>Quick response, detailed report, and he took the time to send each file individually since I didn't have the ZIP file software needed. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Atif M.,$31,685,"Dagenham, United Kingdom            ",448,08 Aug 2013,5,432,,"<p>Great to do business with, had my report in few hours,  hopefully use him again</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Darren L.,$31,685,"London, United Kingdom            ",448,08 Aug 2013,5,432,,"<p>Excellent, really quick too!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jack P.,$31,685,"Leicester, United Kingdom            ",448,08 Aug 2013,5,432,,<p>Excellent</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Levent Y.,$31,685,"Essex, United Kingdom            ",448,02 Aug 2013,4,432,,<p>Prompt service</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sharon F.,$31,685,"Liverpool, United Kingdom            ",448,02 Aug 2013,5,432,,<p>Great service.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rajul C.,$31,685,"London, United Kingdom            ",448,27 Jul 2013,5,432,,<p>Great value</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",GS In Style L.,$31,685,"Swindon, United Kingdom            ",448,27 Jul 2013,5,432,,"<p>Great work, useful tips.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David E.,$31,685,"Lytham St Annes, United Kingdom            ",448,26 Jul 2013,5,432,,<p>Excellent work with very quick turnaround. Will use again.</p>,96%,
